,title,state,count,med,avg_med,sum_count,sum_med
6103,Receptionist,ID,1,,3200.0,10,9920.0
6104,Receptionist,GA,1,,3200.0,10,9920.0
6105,Receptionist,CO,1,,3200.0,10,9920.0
6106,Retail Sales Associate Apparel,NC,1,,3200.0,2,3200.0
6107,Route Sales Professional Vacation Relief,NV,1,,3200.0,3,3200.0
6108,Warehouse Associate II,MO,1,,3200.0,3,3200.0
6109,Warehouse Associate II,AZ,1,,3200.0,3,3200.0
6110,Technical Support Specialist (FieldRoutes),,1,3166.0,3166.0,1,3166.0
6111,Entry Level Insurance Sales (1203),SC,1,3146.0,3146.0,1,3146.0
6112,Entry Level Insurance Sales (2451),VA,1,3146.0,3146.0,1,3146.0
6113,Entry Level Insurance Sales (2766),VA,1,3146.0,3146.0,1,3146.0
6114,Entry Level Insurance Sales (2799),GA,1,3146.0,3146.0,1,3146.0
6115,Lead Preschool Teacher,OH,1,3041.0,3041.0,1,3041.0
6116,Operations Analyst,WA,1,6666.0,3040.0,3,9706.0
6117,Quality Technician,CA,3,5416.0,3040.0,5,8456.0
6118,Collections Specialist,TN,1,4583.0,3040.0,3,7623.0
6119,Warehouse Associate,RI,1,3840.0,3040.0,20,18880.0
6120,Counter Sales Representative,NC,1,3520.0,3040.0,2,6560.0
6121,Warehouse Associate,MT,1,3520.0,3040.0,20,18880.0
6122,Line Cook,FL,1,3360.0,3040.0,4,6400.0
6123,Full-Time Merchandiser,NC,1,3200.0,3040.0,2,6240.0
6124,Team Member (Full Time & Part Time Storewide Opportunities),CO,1,3200.0,3040.0,3,6240.0
6125,Associate Marketing Coordinator,UT,2,3040.0,3040.0,2,3040.0
6126,Associate Rep HR (DC Payroll),CA,1,3040.0,3040.0,1,3040.0
6127,BHJOB15656_30831 - Credit/Collections Associate (W-8759),,1,3040.0,3040.0,1,3040.0
6128,Banquet Cook - Hyatt: Royal Palms Resort and Spa ,AZ,1,3040.0,3040.0,1,3040.0
6129,Biobank Technician - 2nd Shift *Multiple Positions Open*,IN,1,3040.0,3040.0,1,3040.0
6130,Biobank Technician - 3rd Shift 11:00pm - 7:30am,IN,1,3040.0,3040.0,1,3040.0
6131,CC II - Knowledge Center (Remote),,1,3040.0,3040.0,1,3040.0
6132,Certified Medical Assistant,MD,1,3040.0,3040.0,5,3040.0
6133,Client Services Representative,NY,1,3040.0,3040.0,4,6080.0
6134,Client Services Representative,CA,2,3040.0,3040.0,4,6080.0
6135,Collections Specialist,SC,1,3040.0,3040.0,3,7623.0
6136,Contract Educator (Retail Sales Associate) | Main St. Park City |,UT,1,3040.0,3040.0,1,3040.0
6137,Counter Sales Representative,MT,1,3040.0,3040.0,2,6560.0
6138,Customer Service Representative (Banking/Mortgage/Brokerage OR Insurance),AZ,1,3040.0,3040.0,1,3040.0
6139,Data Entry Processing/Customer Service Representative,AZ,1,3040.0,3040.0,1,3040.0
6140,Doctor Assistant,CA,1,3040.0,3040.0,1,3040.0
6141,Educator | Houston CityCentre,TX,1,3040.0,3040.0,1,3040.0
6142,Entry Level Korean or Japanese / English Recruiting Assistant,GA,1,3040.0,3040.0,1,3040.0
6143,"Evening Accounting Clerk, Fort Lauderdale Airport",FL,1,3040.0,3040.0,1,3040.0
6144,Fabrication Associate - Entry Level,FL,1,3040.0,3040.0,1,3040.0
6145,Float Medical Receptionist,CA,1,3040.0,3040.0,1,3040.0
6146,Food Service Worker,MN,1,3040.0,3040.0,2,3040.0
6147,Forklift Operator - Full-Time,OK,1,3040.0,3040.0,1,3040.0
6148,Front Desk (Overnight) (Part-Time),FL,1,3040.0,3040.0,1,3040.0
6149,Front of House Associate,CA,1,3040.0,3040.0,1,3040.0
6150,Full-Time Merchandiser,TN,1,3040.0,3040.0,2,6240.0
6151,Full-time Nabisco Sales Service Representative/Merchandiser Order Writer,NH,2,3040.0,3040.0,2,3040.0
6152,GI Technician - Ambulatory Surgery*,CA,1,3040.0,3040.0,1,3040.0
6153,General Production-2nd shift,IN,1,3040.0,3040.0,1,3040.0
6154,HIM Technician,NV,1,3040.0,3040.0,1,3040.0
6155,"Hand Up Food Pantry (HUFP) Specialist, Nutrition",CA,1,3040.0,3040.0,1,3040.0
6156,Hourly Production Associate,IA,1,3040.0,3040.0,1,3040.0
6157,INBOUND LOGISTICS ASSOCIATE,NY,1,3040.0,3040.0,1,3040.0
6158,Intake Specialist,CA,1,3040.0,3040.0,1,3040.0
6159,Janitor (1st Shift),CA,1,3040.0,3040.0,1,3040.0
6160,"LN Concerts, Venue Premium Seat Sales Coordinator",WA,1,3040.0,3040.0,1,3040.0
6161,"LVN/LPN (Licensed Vocational Nurse/Licensed Practical Nurse) FT, PT",CA,1,3040.0,3040.0,1,3040.0
6162,"Laboratory Technician (Tu - Sa, 1pm -10pm shift) Eurofins Environment Testing Calscience, Tustin, CA",CA,1,3040.0,3040.0,1,3040.0
6163,Lease Servicing Specialist,MN,1,3040.0,3040.0,1,3040.0
6164,Legal Assistant (Management Analyst I),TX,1,3040.0,3040.0,1,3040.0
6165,Line Cook,NC,1,3040.0,3040.0,4,6400.0
6166,"Machine Operator - Nights - 12 Hour Shift In Batavia,OH",OH,2,3040.0,3040.0,3,6080.0
6167,"Machine Operator - Nights - 12 Hour Shift In Batavia,OH",KY,1,3040.0,3040.0,3,6080.0
6168,Maintenance Worker II (Onsite),GA,1,3040.0,3040.0,1,3040.0
6169,Manufacturing Operator 1,CO,4,3040.0,3040.0,4,3040.0
6170,Microbiology EM Associate,CO,1,3040.0,3040.0,1,3040.0
6171,Mortgage Loan Processor/Customer Service Representative,AZ,1,3040.0,3040.0,1,3040.0
6172,Non CDL Delivery Truck Driver,NE,1,3040.0,3040.0,1,3040.0
6173,Non-CDL Driver/Packer,HI,1,3040.0,3040.0,1,3040.0
6174,Office Administrative Assistant,MI,1,3040.0,3040.0,1,3040.0
6175,Office Administrator 1,CA,1,3040.0,3040.0,1,3040.0
6176,Onboarding Specialist,CA,1,3040.0,3040.0,1,3040.0
6177,Operations Analyst,,1,3040.0,3040.0,3,9706.0
6178,Overnight Meat Team Member - Full Time,CA,1,3040.0,3040.0,1,3040.0
6179,PC Technician / Warehouse Associate,CA,1,3040.0,3040.0,1,3040.0
6180,Part Time/Seasonal Sports Ambassador (ATL),GA,1,3040.0,3040.0,1,3040.0
6181,Parts Coordinator,MI,1,3040.0,3040.0,1,3040.0
6182,Patient Service Representative,MD,1,3040.0,3040.0,1,3040.0
6183,Permanent Educator (Retail Sales Associate) | Main St. Park City |,UT,1,3040.0,3040.0,1,3040.0
6184,Private Investigator,NY,1,3040.0,3040.0,1,3040.0
6185,Production Associate 3rd shift,GA,1,3040.0,3040.0,1,3040.0
6186,Production Worker,SC,2,3040.0,3040.0,3,3040.0
6187,Project Foreman,VA,1,3040.0,3040.0,1,3040.0
6188,Quality Control Tech 1st shift,GA,1,3040.0,3040.0,1,3040.0
6189,Quality Technician,KY,1,3040.0,3040.0,5,8456.0
6190,Reading Tutor,MI,1,3040.0,3040.0,1,3040.0
6191,Receptionist/Office Specialist,TX,1,3040.0,3040.0,1,3040.0
6192,Retail Assistant Store Manager (Part Time) - Bricktown Center,NY,1,3040.0,3040.0,1,3040.0
6193,Retail Sales Manager,WI,1,3040.0,3040.0,4,3040.0
6194,Route Driver *$2000 Sign-on Bonus,CT,1,3040.0,3040.0,1,3040.0
6195,Runner,CA,1,3040.0,3040.0,1,3040.0
6196,Sales Accounts Specialist - Strategic Accounts,,1,3040.0,3040.0,1,3040.0
6197,Sales and Service Specialist,CO,1,3040.0,3040.0,3,3040.0
6198,Sanitizer Quality Assurance NU - Full Time - 3rd shift,VA,1,3040.0,3040.0,1,3040.0
6199,Shipping/Receiving Clerk,TN,1,3040.0,3040.0,1,3040.0
6200,Site Merchandising Specialist ,AR,1,3040.0,3040.0,1,3040.0
6201,"Specimen Management Technician, Referral Testing (Medical Lab)",VA,1,3040.0,3040.0,1,3040.0
6202,Storeroom Attendant ,CA,1,3040.0,3040.0,1,3040.0
6203,Team Member (Full Time & Part Time Storewide Opportunities),CA,1,3040.0,3040.0,3,6240.0
6204,Temp: Painter II (Maintenance),MD,1,3040.0,3040.0,1,3040.0
6205,Virtual Sales Representative - Inbound,TN,1,3040.0,3040.0,8,18240.0
6206,Virtual Sales Representative - Inbound,SC,1,3040.0,3040.0,8,18240.0
6207,Virtual Sales Representative - Inbound,NY,1,3040.0,3040.0,8,18240.0
6208,Virtual Sales Representative - Inbound,NC,1,3040.0,3040.0,8,18240.0
6209,Virtual Sales Representative - Inbound,IN,1,3040.0,3040.0,8,18240.0
6210,Virtual Sales Representative - Inbound,FL,3,3040.0,3040.0,8,18240.0
6211,Warehouse Associate,SC,2,3040.0,3040.0,20,18880.0
6212,Warehouse Associate,MN,1,3040.0,3040.0,20,18880.0
6213,Warehouse Associate,AK,1,3040.0,3040.0,20,18880.0
6214,Warehouse Associate (Part-Time),TX,1,3040.0,3040.0,1,3040.0
6215,Warehouse Associate - Chelsea,NY,1,3040.0,3040.0,1,3040.0
6216,Warehouse Associate I,CA,2,3040.0,3040.0,4,3040.0
6217,Warehouse Worker II (Electric Pallet Jack) 2nd Shift,IN,1,3040.0,3040.0,1,3040.0
6218,Warehouse Worker- Forklift Operator- Multiple Shifts,KY,1,3040.0,3040.0,1,3040.0
6219,Warehouse Associate,TN,2,2400.0,3040.0,20,18880.0
6220,Certified Medical Assistant,TX,3,,3040.0,5,3040.0
6221,Certified Medical Assistant,IA,1,,3040.0,5,3040.0
6222,Client Services Representative,WI,1,,3040.0,4,6080.0
6223,Collections Specialist,WA,1,,3040.0,3,7623.0
6224,Food Service Worker,NJ,1,,3040.0,2,3040.0
6225,Line Cook,TN,1,,3040.0,4,6400.0
6226,Line Cook,CA,1,,3040.0,4,6400.0
6227,Operations Analyst,FL,1,,3040.0,3,9706.0
6228,Production Worker,IL,1,,3040.0,3,3040.0
6229,Quality Technician,DE,1,,3040.0,5,8456.0
6230,Retail Sales Manager,TX,1,,3040.0,4,3040.0
6231,Retail Sales Manager,SD,1,,3040.0,4,3040.0
6232,Retail Sales Manager,NC,1,,3040.0,4,3040.0
6233,Sales and Service Specialist,OH,1,,3040.0,3,3040.0
6234,Sales and Service Specialist,IL,1,,3040.0,3,3040.0
6235,Team Member (Full Time & Part Time Storewide Opportunities),GA,1,,3040.0,3,6240.0
6236,Warehouse Associate,WI,1,,3040.0,20,18880.0
6237,Warehouse Associate,VA,2,,3040.0,20,18880.0
6238,Warehouse Associate,NV,1,,3040.0,20,18880.0
6239,Warehouse Associate,MI,1,,3040.0,20,18880.0
6240,Warehouse Associate,MD,1,,3040.0,20,18880.0
6241,Warehouse Associate,LA,1,,3040.0,20,18880.0
6242,Warehouse Associate,KS,1,,3040.0,20,18880.0
6243,Warehouse Associate,IL,2,,3040.0,20,18880.0
6244,Warehouse Associate,CO,1,,3040.0,20,18880.0
6245,Warehouse Associate,CA,1,,3040.0,20,18880.0
6246,Warehouse Associate I,IL,1,,3040.0,4,3040.0
6247,Warehouse Associate I,AL,1,,3040.0,4,3040.0
6248,Video Editor,GA,1,8320.0,3000.0,2,11320.0
6249,Dispositions Sales Associate,,1,3000.0,3000.0,1,3000.0
6250,Oral Surgeon,NY,1,3000.0,3000.0,2,3000.0
6251,Surgical Technologists - Surgery - Grossmont Hospital - Varied - Full Time - Eligible for $3K New Hire Sign On Incentive,CA,1,3000.0,3000.0,1,3000.0
6252,Video Editor,,1,3000.0,3000.0,2,11320.0
6253,Oral Surgeon,IL,1,,3000.0,2,3000.0
6254,Education & Outreach Manager,OH,1,2964.0,2964.0,1,2964.0
6255,Career Coach,AL,1,2916.0,2916.0,2,2916.0
6256,Career Coach,CA,1,,2916.0,2,2916.0
6257,Customer Service Representative,WI,1,4166.0,2880.0,38,28967.0
6258,Customer Service Representative,MA,1,3840.0,2880.0,38,28967.0
6259,Marketing Coordinator,CA,3,3680.0,2880.0,7,6560.0
6260,Customer Service Representative,NH,3,3520.0,2880.0,38,28967.0
6261,Customer Service Representative,PA,4,3200.0,2880.0,38,28967.0
6262,Customer Service Representative,CA,4,3040.0,2880.0,38,28967.0
6263,Dishwasher,WA,1,3040.0,2880.0,7,5920.0
6264,Accounts Payable Associate,VA,1,2880.0,2880.0,1,2880.0
6265,Artist Coordinator,IN,1,2880.0,2880.0,1,2880.0
6266,Assembly Technician,CA,1,2880.0,2880.0,1,2880.0
6267,Assistant Manager (ASM),MN,1,2880.0,2880.0,1,2880.0
6268,Associate Banker,CA,1,2880.0,2880.0,1,2880.0
6269,Automotive Parts Specialist,NC,1,2880.0,2880.0,1,2880.0
6270,Chassis Driver & Lot Attendent,MO,1,2880.0,2880.0,1,2880.0
6271,Claims Administrative Support Specialist,UT,1,2880.0,2880.0,1,2880.0
6272,Community Support Specialist - FT $18/hr,MN,2,2880.0,2880.0,2,2880.0
6273,Configuration Specialist,NV,1,2880.0,2880.0,1,2880.0
6274,Contact Center Agent 1 - R009068,NY,1,2880.0,2880.0,1,2880.0
6275,Custodian,IL,1,2880.0,2880.0,5,2880.0
6276,"Customer Care Specialist-Compliance-Phoenix, AZ",AZ,1,2880.0,2880.0,1,2880.0
6277,Customer Service Representative,AZ,1,2880.0,2880.0,38,28967.0
6278,Customer Service Representative,,11,2880.0,2880.0,38,28967.0
6279,DEVELOPMENT AND PARTNERSHIPS INTERN,DC,1,2880.0,2880.0,1,2880.0
6280,Data Entry Clerk,VA,1,2880.0,2880.0,1,2880.0
6281,Data Entry/Office Clerk,TX,1,2880.0,2880.0,1,2880.0
6282,Day Porter Lead,GA,1,2880.0,2880.0,1,2880.0
6283,Dishwasher,CA,2,2880.0,2880.0,7,5920.0
6284,Distribution Associate,WI,1,2880.0,2880.0,1,2880.0
6285,Drywall Helper,TX,1,2880.0,2880.0,1,2880.0
6286,Eligibility Coordinator- Seasonal,CA,1,2880.0,2880.0,1,2880.0
6287,Entry Level General Maintenance Engineer (Part-Time) - Royal Palms Resort ,AZ,1,2880.0,2880.0,1,2880.0
6288,Experienced Pet Stylist,CA,1,2880.0,2880.0,1,2880.0
6289,Facilities Management/ Maintenance Worker,FL,1,2880.0,2880.0,1,2880.0
6290,"Family Support-Medical Call Center, Hybrid Remote",NY,1,2880.0,2880.0,1,2880.0
6291,Financial Services Data Entry,AZ,1,2880.0,2880.0,1,2880.0
6292,Floating Leasing Consultant I (Stockton and Modesto Area),CA,1,2880.0,2880.0,1,2880.0
6293,Flooring Installer,TN,1,2880.0,2880.0,1,2880.0
6294,Food and Beverage Supervisor,MI,1,2880.0,2880.0,1,2880.0
6295,Forklift Operator I - Full Time - 1st shift,VA,1,2880.0,2880.0,1,2880.0
6296,Forklift Operator II - $ 18.00 per hour - 1st shift,IN,1,2880.0,2880.0,1,2880.0
6297,Full-Time Sales Supervisor - Hardlines,FL,1,2880.0,2880.0,1,2880.0
6298,General Labor/Entry Level Roles,OH,1,2880.0,2880.0,1,2880.0
6299,Groomer,CA,1,2880.0,2880.0,3,2880.0
6300,Guest Relations Agent,CA,1,2880.0,2880.0,1,2880.0
6301,HR / Administrative Assistant - Automotive Parts Manufacture (33421),WV,1,2880.0,2880.0,1,2880.0
6302,Housekeeping Houseperson Full-time ,CO,1,2880.0,2880.0,1,2880.0
6303,Inventory Control Assistant,AL,1,2880.0,2880.0,1,2880.0
6304,Job Developer Specialist,NY,1,2880.0,2880.0,1,2880.0
6305,Laundry Sorter ,CO,1,2880.0,2880.0,1,2880.0
6306,Lead 1st Shift,IN,1,2880.0,2880.0,1,2880.0
6307,Maintenance Technician - North Hill,IL,1,2880.0,2880.0,1,2880.0
6308,Marketing Communications Specialist,NY,1,2880.0,2880.0,1,2880.0
6309,Marketing Coordinator,NJ,1,2880.0,2880.0,7,6560.0
6310,Marketing Development Coordinator - Level 1,FL,1,2880.0,2880.0,1,2880.0
6311,Meat/Seafood Clerk,CA,1,2880.0,2880.0,1,2880.0
6312,Mechanical Assembler,OR,1,2880.0,2880.0,1,2880.0
6313,Medical Sales Associate (Entry-level),TX,1,2880.0,2880.0,1,2880.0
6314,Merchandiser - Newport Beach/Costa Mesa/Santa Ana,CA,1,2880.0,2880.0,1,2880.0
6315,Millwright Laborer,PA,1,2880.0,2880.0,1,2880.0
6316,Overnight Team Member (CSR),MN,7,2880.0,2880.0,7,2880.0
6317,Package Handler,VA,1,2880.0,2880.0,1,2880.0
6318,Part Time Teller,MI,1,2880.0,2880.0,2,2880.0
6319,Part Time Teller Float,MI,1,2880.0,2880.0,1,2880.0
6320,Patient Advocate - Healthcare Customer Service (Remote),,1,2880.0,2880.0,1,2880.0
6321,Pest Control Technician + Hires On The SPOT!,TX,1,2880.0,2880.0,1,2880.0
6322,Police Services Specialist,VA,1,2880.0,2880.0,1,2880.0
6323,Production Operator I (MWN),UT,1,2880.0,2880.0,1,2880.0
6324,Property Maintenance-Downer Place,IL,1,2880.0,2880.0,1,2880.0
6325,Quality Assurance Technician,NY,1,2880.0,2880.0,1,2880.0
6326,Referral Specialist I (Remote),CA,1,2880.0,2880.0,1,2880.0
6327,Remote Licensed Health Insurance Agent,,1,2880.0,2880.0,1,2880.0
6328,"Rep 1, Warehouse & Materials",MA,1,2880.0,2880.0,1,2880.0
6329,Resident Manager - Tower Hotel,CA,1,2880.0,2880.0,1,2880.0
6330,Sales Associate (SmileGuide)-King Of Prussia,,1,2880.0,2880.0,1,2880.0
6331,Sales Operations Assistant,MA,1,2880.0,2880.0,1,2880.0
6332,Sample Management Assistant Archive Coordinator rdinor,WI,1,2880.0,2880.0,1,2880.0
6333,Sample Preparation Technician,CA,1,2880.0,2880.0,1,2880.0
6334,Service Desk Analyst (Weekday 3rd shift),OH,1,2880.0,2880.0,1,2880.0
6335,Small Parcel Clerk,TN,1,2880.0,2880.0,1,2880.0
6336,Specimen Accessioner,CA,2,2880.0,2880.0,3,2880.0
6337,Store Baker,NY,1,2880.0,2880.0,1,2880.0
6338,Student Nurse Assistant,,1,2880.0,2880.0,1,2880.0
6339,Teaching Assistant,CA,1,2880.0,2880.0,1,2880.0
6340,"Tech 1, Installations",CT,1,2880.0,2880.0,1,2880.0
6341,Veterinary Clinic Assistant,NY,1,2880.0,2880.0,1,2880.0
6342,Veterinary Technician Assistant,OH,1,2880.0,2880.0,1,2880.0
6343,Visual Sales Lead,TX,1,2880.0,2880.0,1,2880.0
6344,Warehouse Associate I/Warehouse Technician,TN,1,2880.0,2880.0,1,2880.0
6345,"Warehouse Associate- Full Time, Day Shift",AZ,1,2880.0,2880.0,1,2880.0
6346,Warehouse Loader - 2nd Shift,MA,1,2880.0,2880.0,1,2880.0
6347,Workers' Comp Claims Adjustor 1,NJ,1,2880.0,2880.0,1,2880.0
6348,"tech 1, Installation",CT,1,2880.0,2880.0,1,2880.0
6349,Customer Service Representative,IL,1,2720.0,2880.0,38,28967.0
6350,Customer Service Representative,FL,2,2720.0,2880.0,38,28967.0
6351,Customer Service Representative,NV,1,1.0,2880.0,38,28967.0
6352,Custodian,TX,1,,2880.0,5,2880.0
6353,Custodian,NV,1,,2880.0,5,2880.0
6354,Custodian,CA,1,,2880.0,5,2880.0
6355,Custodian,AZ,1,,2880.0,5,2880.0
6356,Customer Service Representative,WA,1,,2880.0,38,28967.0
6357,Customer Service Representative,TX,4,,2880.0,38,28967.0
6358,Customer Service Representative,TN,1,,2880.0,38,28967.0
6359,Customer Service Representative,MO,1,,2880.0,38,28967.0
6360,Customer Service Representative,MI,1,,2880.0,38,28967.0
6361,Customer Service Representative,IN,1,,2880.0,38,28967.0
6362,Dishwasher,PA,1,,2880.0,7,5920.0
6363,Dishwasher,GA,1,,2880.0,7,5920.0
6364,Dishwasher,FL,2,,2880.0,7,5920.0
6365,Groomer,MI,1,,2880.0,3,2880.0
6366,Groomer,MD,1,,2880.0,3,2880.0
6367,Marketing Coordinator,TX,1,,2880.0,7,6560.0
6368,Marketing Coordinator,NM,1,,2880.0,7,6560.0
6369,Marketing Coordinator,,1,,2880.0,7,6560.0
6370,Part Time Teller,IN,1,,2880.0,2,2880.0
6371,Specimen Accessioner,VA,1,,2880.0,3,2880.0
6372,Dental Assistant 1 - 2,LA,1,2778.0,2778.0,1,2778.0
6373,Field Supervisor,MA,1,7520.0,2720.0,5,12800.0
6374,Material Handler,PA,1,4160.0,2720.0,7,6880.0
6375,Manufacturing Operator,OH,1,3840.0,2720.0,2,6560.0
6376,Dispatcher,GA,1,3766.0,2720.0,5,6486.0
6377,Pharmacy Technician,CA,1,3680.0,2720.0,4,6400.0
6378,Front Desk Receptionist,,1,3360.0,2720.0,5,6080.0
6379,Help Desk Support Specialist,OH,1,3360.0,2720.0,3,6080.0
6380,Customer Service Specialist,WA,1,3040.0,2720.0,4,5760.0
6381,"Tech 1, Installation",CT,1,2880.0,2720.0,7,11040.0
6382,Account Coordinator (B2B) - Seasonal,CA,1,2720.0,2720.0,1,2720.0
6383,Accounts Payable Processor,FL,1,2720.0,2720.0,2,2720.0
6384,Animal Care Technician II,WI,1,2720.0,2720.0,1,2720.0
6385,Assembly/Operator Production,TX,1,2720.0,2720.0,1,2720.0
6386,Automatic Case Pick Generalist - Night Shift,PA,1,2720.0,2720.0,1,2720.0
6387,CLUB Customer Service Outfitter,CO,1,2720.0,2720.0,1,2720.0
6388,Catering Assistant-Chambersburg-Day/Evenings,PA,1,2720.0,2720.0,1,2720.0
6389,Compounding Pharmacy Technician I,FL,1,2720.0,2720.0,1,2720.0
6390,Cosmetic Research Recruiter (Entry Level),TX,1,2720.0,2720.0,1,2720.0
6391,Criminal Defense Attorney,AZ,1,2720.0,2720.0,1,2720.0
6392,"Customer Care Executive - Remote - Arizona, Colorado, New Mexico",NM,1,2720.0,2720.0,1,2720.0
6393,Customer Service Representative-Farmers Direct Services P&C Licensed (Kansas/Missouri),MO,15,2720.0,2720.0,23,8160.0
6394,Customer Service Representative-Farmers Direct Services P&C Licensed (Kansas/Missouri),KS,7,2720.0,2720.0,23,8160.0
6395,Customer Service Representative-Farmers Direct Services P&C Licensed (Kansas/Missouri),,1,2720.0,2720.0,23,8160.0
6396,Customer Service Specialist,,1,2720.0,2720.0,4,5760.0
6397,"Delivery Station Customer Service Assoc - FT (40 Hours) - DDF1 - Lewisville, TX",TX,1,2720.0,2720.0,1,2720.0
6398,Dispatcher,FL,2,2720.0,2720.0,5,6486.0
6399,Executive Personal Assistant,KS,1,2720.0,2720.0,1,2720.0
6400,Field Supervisor,AZ,1,2720.0,2720.0,5,12800.0
6401,Front Desk Coordinator I,CT,1,2720.0,2720.0,2,2720.0
6402,Front Desk Receptionist,AZ,2,2720.0,2720.0,5,6080.0
6403,Full-Time Customer Service Supervisor,GA,1,2720.0,2720.0,2,2720.0
6404,Guest Services Assistant/Health Screener; 0.5 FTE; Day Shift,WI,1,2720.0,2720.0,1,2720.0
6405,HR Communication Specialist,FL,1,2720.0,2720.0,1,2720.0
6406,Help Desk Support Specialist,GA,1,2720.0,2720.0,3,6080.0
6407,In-Store Shopping Clerk,CA,1,2720.0,2720.0,1,2720.0
6408,Inbound (Stocking) 4AM Team Members,CA,1,2720.0,2720.0,1,2720.0
6409,Inventory Technician,WA,1,2720.0,2720.0,1,2720.0
6410,"MAC 3rd Key - Part Time - MAC Cherry Creek - Denver, CO",CO,1,2720.0,2720.0,1,2720.0
6411,Manufacturing Operator,FL,1,2720.0,2720.0,2,6560.0
6412,Material Handler,OH,1,2720.0,2720.0,7,6880.0
6413,Material Handler I - 2nd Shift,TN,1,2720.0,2720.0,1,2720.0
6414,PT Sales Associate,CT,1,2720.0,2720.0,2,5440.0
6415,PT Sales Associate,,1,2720.0,2720.0,2,5440.0
6416,Paid Intern - Unscripted Development,CA,1,2720.0,2720.0,1,2720.0
6417,Parcel Manifest Specialist,MA,1,2720.0,2720.0,1,2720.0
6418,Part-Time (On-Call) Office Clerk,CA,1,2720.0,2720.0,1,2720.0
6419,Part-Time Retail Sales Manager,MO,1,2720.0,2720.0,1,2720.0
6420,Parttime Tutor,NJ,1,2720.0,2720.0,1,2720.0
6421,Pharmacy Technician,FL,2,2720.0,2720.0,4,6400.0
6422,Production Operator,FL,1,2720.0,2720.0,1,2720.0
6423,Property Assistant,TX,1,2720.0,2720.0,1,2720.0
6424,Recreation Attendant - $17 /hour,FL,1,2720.0,2720.0,1,2720.0
6425,Remote Collections Specialist,FL,1,2720.0,2720.0,1,2720.0
6426,Retail Team Lead (PT),CO,1,2720.0,2720.0,1,2720.0
6427,Sanitation Associate - 3rd Shift,ND,1,2720.0,2720.0,1,2720.0
6428,Sorter - 1st Shift - $17.56/hr - Recycling Plant,PA,1,2720.0,2720.0,1,2720.0
6429,Sterilization Technician,CT,1,2720.0,2720.0,1,2720.0
6430,Store Support Operator,OH,1,2720.0,2720.0,1,2720.0
6431,TLC Program Manager,IA,1,2720.0,2720.0,1,2720.0
6432,"Tech 1, Installation",VT,2,2720.0,2720.0,7,11040.0
6433,"Tech 1, Installation",NH,1,2720.0,2720.0,7,11040.0
6434,"Tech 1, Installation",MA,3,2720.0,2720.0,7,11040.0
6435,"Technician 1, Installation & Service",NH,1,2720.0,2720.0,1,2720.0
6436,Temporary Hosts and Servers - 302001,MA,1,2720.0,2720.0,1,2720.0
6437,Transportation Clerk - 1st Shift,PA,1,2720.0,2720.0,1,2720.0
6438,"Travel Nurse RN - Med Surg - $2,957 per week - 2439699",CA,1,2720.0,2720.0,1,2720.0
6439,WOOF! Now Hiring! 1st and 2nd Shift Direct Hire Equipment Operator Warehouse Positions!,GA,1,2720.0,2720.0,1,2720.0
6440,Warehouse Associate (17.30$/hr),NM,2,2720.0,2720.0,2,2720.0
6441,"Warehouse Associate, Night Shift",CA,1,2720.0,2720.0,1,2720.0
6442,Warehouse Worker - SAS Safety Corp.,TN,1,2720.0,2720.0,1,2720.0
6443,Xfinity Retail Sales Professional,CO,4,2720.0,2720.0,4,2720.0
6444,Field Supervisor,FL,2,2560.0,2720.0,5,12800.0
6445,Accounts Payable Processor,SC,1,,2720.0,2,2720.0
6446,Customer Service Specialist,VA,1,,2720.0,4,5760.0
6447,Customer Service Specialist,NY,1,,2720.0,4,5760.0
6448,Dispatcher,TN,1,,2720.0,5,6486.0
6449,Dispatcher,SC,1,,2720.0,5,6486.0
6450,Field Supervisor,NC,1,,2720.0,5,12800.0
6451,Front Desk Coordinator I,TX,1,,2720.0,2,2720.0
6452,Front Desk Receptionist,UT,1,,2720.0,5,6080.0
6453,Front Desk Receptionist,NY,1,,2720.0,5,6080.0
6454,Full-Time Customer Service Supervisor,CO,1,,2720.0,2,2720.0
6455,Help Desk Support Specialist,TX,1,,2720.0,3,6080.0
6456,Material Handler,TN,1,,2720.0,7,6880.0
6457,Material Handler,MA,1,,2720.0,7,6880.0
6458,Material Handler,LA,1,,2720.0,7,6880.0
6459,Material Handler,KS,1,,2720.0,7,6880.0
6460,Material Handler,IL,1,,2720.0,7,6880.0
6461,Pharmacy Technician,NJ,1,,2720.0,4,6400.0
6462,Sales And Marketing Specialist,CA,1,6250.0,2600.0,4,8850.0
6463,Sales And Marketing Specialist,MD,1,2600.0,2600.0,4,8850.0
6464,Sales And Marketing Specialist,MA,1,,2600.0,4,8850.0
6465,Sales And Marketing Specialist,CO,1,,2600.0,4,8850.0
6466,Package Handler (Warehouse like),MT,1,3200.0,2560.0,14,23840.0
6467,Retail Customer Service Associate,CA,1,3200.0,2560.0,2,5760.0
6468,Package Handler - Part Time (Warehouse like),CA,3,3040.0,2560.0,16,26240.0
6469,Hair Stylist,NY,2,2880.0,2560.0,18,7840.0
6470,Package Handler (Warehouse like),OH,1,2880.0,2560.0,14,23840.0
6471,Package Handler (Warehouse like),CA,4,2880.0,2560.0,14,23840.0
6472,Package Handler - Part Time (Warehouse like),PA,1,2880.0,2560.0,16,26240.0
