,title,state,count,salary,applies,views,ratio_count_appl,ratio_views_appl,sum_count,avg_salary,avg_applies,avg_views,avg_ratio_count_appl,avg_ratio_views_appl
1655,Network Engineer,TX,1,8333.0,24.0,106.0,0.041666666666666664,4.416666666666667,7,10108.75,18.083333333333332,66.16666666666667,0.38398186409550045,6.485938934802571
1656,Network Engineer,,2,9895.5,60.5,189.0,0.03305785123966942,3.12396694214876,7,10108.75,18.083333333333332,66.16666666666667,0.38398186409550045,6.485938934802571
1657,"Director of Mailing, and Material Management Services",CA,1,11809.0,6.0,66.0,0.16666666666666666,11.0,1,11809.0,6.0,66.0,0.16666666666666666,11.0
1658,Construction Project Manager - FAA Experience Desired,VA,1,10566.0,6.0,66.0,0.16666666666666666,11.0,1,10566.0,6.0,66.0,0.16666666666666666,11.0
1659,IT Administrator ,OH,1,4320.0,7.0,66.0,0.14285714285714285,9.428571428571429,1,4320.0,7.0,66.0,0.14285714285714285,9.428571428571429
1660,ASIC Design Engineer,,1,14240.0,8.0,66.0,0.125,8.25,1,14240.0,8.0,66.0,0.125,8.25
1661,Digital Experiences Analytics Senior Manager,NY,1,21404.0,10.0,66.0,0.1,6.6,1,21404.0,10.0,66.0,0.1,6.6
1662,Software Architect (Mulesoft),UT,1,12000.0,10.0,66.0,0.1,6.6,1,12000.0,10.0,66.0,0.1,6.6
1663,"People Analytics Manager , People Analytics",TN,1,13620.0,10.0,66.0,0.1,6.6,1,13620.0,10.0,66.0,0.1,6.6
1664,Sales Director - Commercial Roofing / Large Loss,AR,1,14583.0,10.0,66.0,0.1,6.6,1,14583.0,10.0,66.0,0.1,6.6
1665,Assistant to the Director,CA,1,6655.0,13.0,66.0,0.07692307692307693,5.076923076923077,1,6655.0,13.0,66.0,0.07692307692307693,5.076923076923077
1666,Treasury Operations Specialist,TX,1,4480.0,16.0,66.0,0.0625,4.125,1,4480.0,16.0,66.0,0.0625,4.125
1667,Senior Accounting Analyst,CA,1,8541.0,19.0,66.0,0.05263157894736842,3.473684210526316,1,8541.0,19.0,66.0,0.05263157894736842,3.473684210526316
1668,"Software Engineer, Global Payment",CA,1,14241.0,25.0,66.0,0.04,2.64,1,14241.0,25.0,66.0,0.04,2.64
1669,Customer Architect,MA,1,12036.0,2.0,65.0,0.5,32.5,1,12036.0,2.0,65.0,0.5,32.5
1670,"Development Associate, Annual Giving",,1,1929.0,3.0,65.0,0.3333333333333333,21.666666666666668,1,1929.0,3.0,65.0,0.3333333333333333,21.666666666666668
1671,Safety Manager,CA,1,14321.0,4.0,65.0,0.25,16.25,1,14321.0,4.0,65.0,0.25,16.25
1672,"Director, Analytics - Underwriting",CA,1,25000.0,6.0,65.0,0.16666666666666666,10.833333333333334,1,25000.0,6.0,65.0,0.16666666666666666,10.833333333333334
1673,Senior Rental Housing Analyst,IA,1,7916.0,6.0,65.0,0.16666666666666666,10.833333333333334,1,7916.0,6.0,65.0,0.16666666666666666,10.833333333333334
1674,DRG Validation Auditor,OH,1,5716.0,7.0,65.0,0.14285714285714285,9.285714285714286,1,5716.0,7.0,65.0,0.14285714285714285,9.285714285714286
1675,Safety Director (CSP Required),CA,1,14583.0,7.0,65.0,0.14285714285714285,9.285714285714286,1,14583.0,7.0,65.0,0.14285714285714285,9.285714285714286
1676,Content Partnerships Manager,NY,1,15875.0,16.0,132.0,0.0625,8.25,3,15875.0,8.0,65.0,0.1875,8.0
1677,Content Partnerships Manager,TX,1,15875.0,4.0,35.0,0.25,8.75,3,15875.0,8.0,65.0,0.1875,8.0
1678,Content Partnerships Manager,NJ,1,15875.0,4.0,28.0,0.25,7.0,3,15875.0,8.0,65.0,0.1875,8.0
1679,Sales and Design Coordinator,OR,1,6666.0,10.0,65.0,0.1,6.5,1,6666.0,10.0,65.0,0.1,6.5
1680,"Assistant Vice President, Quantitative Finance Analyst",NJ,1,12500.0,10.0,65.0,0.1,6.5,1,12500.0,10.0,65.0,0.1,6.5
1681,Assistant Facility Manager,DC,1,4583.0,11.0,65.0,0.09090909090909091,5.909090909090909,1,4583.0,11.0,65.0,0.09090909090909091,5.909090909090909
1682,Financial Crimes Senior Business Execution Consultaant,,1,8320.0,13.0,65.0,0.07692307692307693,5.0,1,8320.0,13.0,65.0,0.07692307692307693,5.0
1683,Salesforce Business Analyst,FL,1,7133.0,14.0,65.0,0.07142857142857142,4.642857142857143,1,7133.0,14.0,65.0,0.07142857142857142,4.642857142857143
1684,Digital Presales Specialist Solution Advisor,MA,1,20195.0,17.0,65.0,0.058823529411764705,3.823529411764706,1,20195.0,17.0,65.0,0.058823529411764705,3.823529411764706
1685,Event Planner ,,1,6875.0,18.0,65.0,0.05555555555555555,3.611111111111111,1,6875.0,18.0,65.0,0.05555555555555555,3.611111111111111
1686,Help Desk Technician,MD,1,5000.0,41.0,92.0,0.024390243902439025,2.2439024390243905,2,2501.5,23.0,64.5,0.11219512195121951,4.821951219512195
1687,Help Desk Technician,GA,1,3.0,5.0,37.0,0.2,7.4,2,2501.5,23.0,64.5,0.11219512195121951,4.821951219512195
1688,Project Engineer,CA,1,9500.0,19.0,100.0,0.05263157894736842,5.2631578947368425,5,7817.375,12.75,64.375,0.11713516746411483,5.632408791866029
1689,Project Engineer,,2,6145.5,16.0,57.5,0.125,3.59375,5,7817.375,12.75,64.375,0.11713516746411483,5.632408791866029
1690,Project Engineer,MN,1,5833.0,11.0,58.0,0.09090909090909091,5.2727272727272725,5,7817.375,12.75,64.375,0.11713516746411483,5.632408791866029
1691,Project Engineer,LA,1,9791.0,5.0,42.0,0.2,8.4,5,7817.375,12.75,64.375,0.11713516746411483,5.632408791866029
1692,"Associate Director, Global Decision Sciences & Insights-Integrated Insights HIV Pipeline",CA,1,17769.0,1.0,64.0,1.0,64.0,1,17769.0,1.0,64.0,1.0,64.0
1693,Financial Services Data Entry,AZ,1,2880.0,3.0,64.0,0.3333333333333333,21.333333333333332,1,2880.0,3.0,64.0,0.3333333333333333,21.333333333333332
1694,Business Development Director,AZ,1,5833.0,5.0,64.0,0.2,12.8,1,5833.0,5.0,64.0,0.2,12.8
1695,Thermal and Process Combustion Engineer,TN,1,9791.0,6.0,64.0,0.16666666666666666,10.666666666666666,1,9791.0,6.0,64.0,0.16666666666666666,10.666666666666666
1696,Machine Learning Engineer 5,CA,2,17616.0,6.5,64.0,0.3076923076923077,9.846153846153847,2,17616.0,6.5,64.0,0.3076923076923077,9.846153846153847
1697,Commodity Sales & Sourcing Specialist- Remote,RI,1,8640.0,8.0,64.0,0.125,8.0,1,8640.0,8.0,64.0,0.125,8.0
1698,Healthcare Account Manager & Sales ,AZ,1,5833.0,8.0,64.0,0.125,8.0,1,5833.0,8.0,64.0,0.125,8.0
1699,Program Support Coordinator- Student Center (On-Site),GA,1,3840.0,10.0,64.0,0.1,6.4,1,3840.0,10.0,64.0,0.1,6.4
1700,Communications Specialists,WI,1,8000.0,11.0,64.0,0.09090909090909091,5.818181818181818,1,8000.0,11.0,64.0,0.09090909090909091,5.818181818181818
1701,Systems Engineer - Electrical,CA,1,10000.0,13.0,64.0,0.07692307692307693,4.923076923076923,1,10000.0,13.0,64.0,0.07692307692307693,4.923076923076923
1702,Product Analytics Lead(Open to Remote),TN,1,9354.0,15.0,64.0,0.06666666666666667,4.266666666666667,1,9354.0,15.0,64.0,0.06666666666666667,4.266666666666667
1703,Software Engineer (SE-2301),CA,1,12632.0,16.0,64.0,0.0625,4.0,1,12632.0,16.0,64.0,0.0625,4.0
1704,Mobile iOS Developer,NH,1,12320.0,18.0,64.0,0.05555555555555555,3.5555555555555554,1,12320.0,18.0,64.0,0.05555555555555555,3.5555555555555554
1705,Senior Litigation Attorney/Special Assistant Attorney General/Government Litigation #13867,RI,1,9979.0,1.0,63.0,1.0,63.0,1,9979.0,1.0,63.0,1.0,63.0
1706,Core Claims Librarian,NJ,1,6400.0,4.0,63.0,0.25,15.75,1,6400.0,4.0,63.0,0.25,15.75
1707,Environmental Coordinator,MD,1,1.0,4.0,63.0,0.25,15.75,1,1.0,4.0,63.0,0.25,15.75
1708,Computing Systems - Fin Tech environment,CA,1,16000.0,4.0,63.0,0.25,15.75,1,16000.0,4.0,63.0,0.25,15.75
1709,Research Scientist,,1,17298.0,1.0,49.0,1.0,49.0,2,14249.0,5.5,63.0,0.55,28.35
1710,Research Scientist,WA,1,11200.0,10.0,77.0,0.1,7.7,2,14249.0,5.5,63.0,0.55,28.35
1711,Sales Representative,CA,1,6666.0,9.0,108.0,0.1111111111111111,12.0,2,5520.5,6.0,63.0,0.2222222222222222,9.0
1712,Sales Representative,OH,1,4375.0,3.0,18.0,0.3333333333333333,6.0,2,5520.5,6.0,63.0,0.2222222222222222,9.0
1713,Advanced support engineer for a Scottsdale-based MSP,AZ,1,5416.0,6.0,63.0,0.16666666666666666,10.5,1,5416.0,6.0,63.0,0.16666666666666666,10.5
1714,Marketing Operations Lead,VA,1,11158.0,5.0,56.0,0.2,11.2,2,11158.0,6.0,63.0,0.17142857142857143,10.6
1715,Marketing Operations Lead,DC,1,11158.0,7.0,70.0,0.14285714285714285,10.0,2,11158.0,6.0,63.0,0.17142857142857143,10.6
1716,Call Center Representative,,1,2720.0,10.0,63.0,0.1,6.3,1,2720.0,10.0,63.0,0.1,6.3
1717,Desktop Services Technician,MN,1,4480.0,12.0,63.0,0.08333333333333333,5.25,1,4480.0,12.0,63.0,0.08333333333333333,5.25
1718,Restaurant General Manager,CA,2,6874.5,13.5,63.0,0.14814814814814814,4.666666666666667,2,6874.5,13.5,63.0,0.14814814814814814,4.666666666666667
1719,Temp - VA Workers Compensation Claims Adjuster - Remote,VA,1,5920.0,16.0,63.0,0.0625,3.9375,1,5920.0,16.0,63.0,0.0625,3.9375
1720,LAN Network Engineer,FL,1,8320.0,20.0,63.0,0.05,3.15,1,8320.0,20.0,63.0,0.05,3.15
1721,Human Resources Specialist I,TX,1,5270.0,23.0,63.0,0.043478260869565216,2.739130434782609,1,5270.0,23.0,63.0,0.043478260869565216,2.739130434782609
1722,Senior Treasury Analyst,CA,1,10416.0,24.0,63.0,0.041666666666666664,2.625,1,10416.0,24.0,63.0,0.041666666666666664,2.625
1723,AR Analyst ,MI,1,6169.0,28.0,63.0,0.03571428571428571,2.25,1,6169.0,28.0,63.0,0.03571428571428571,2.25
1724,Master Data Specialist,MA,2,10560.0,7.5,62.5,0.26666666666666666,8.333333333333334,2,10560.0,7.5,62.5,0.26666666666666666,8.333333333333334
1725,Immigration Paralegal,MD,1,5416.0,6.0,47.0,0.16666666666666666,7.833333333333333,2,4868.0,7.5,62.5,0.1388888888888889,8.25
1726,Immigration Paralegal,CA,1,4320.0,9.0,78.0,0.1111111111111111,8.666666666666666,2,4868.0,7.5,62.5,0.1388888888888889,8.25
1727,Senior Trade and Investment Officer - Technology,IL,1,6375.0,1.0,62.0,1.0,62.0,1,6375.0,1.0,62.0,1.0,62.0
1728,Program Specialist - Cleared,DC,1,7241.0,2.0,62.0,0.5,31.0,1,7241.0,2.0,62.0,0.5,31.0
1729,"Attorney, Self-Help Services",CA,1,9937.0,3.0,62.0,0.3333333333333333,20.666666666666668,1,9937.0,3.0,62.0,0.3333333333333333,20.666666666666668
1730,"AVP, US Commercial Property (R1268)",NY,1,11666.0,4.0,62.0,0.25,15.5,1,11666.0,4.0,62.0,0.25,15.5
1731,HR Communication Specialist,FL,1,2720.0,5.0,62.0,0.2,12.4,1,2720.0,5.0,62.0,0.2,12.4
1732,Marine Engineer,NY,2,16287.0,10.0,79.5,0.2,7.95,4,16287.0,7.0,62.0,0.35,9.5375
1733,Marine Engineer,CT,2,16287.0,4.0,44.5,0.5,11.125,4,16287.0,7.0,62.0,0.35,9.5375
1734,Acquisitions/Investment Associate – Industrial and Outdoor Storage (IOS),OH,1,8333.0,10.0,62.0,0.1,6.2,1,8333.0,10.0,62.0,0.1,6.2
1735,Senior Product Designer,CA,1,8333.0,12.0,62.0,0.08333333333333333,5.166666666666667,1,8333.0,12.0,62.0,0.08333333333333333,5.166666666666667
1736,Treasury ALM Analyst,,1,11200.0,14.0,62.0,0.07142857142857142,4.428571428571429,1,11200.0,14.0,62.0,0.07142857142857142,4.428571428571429
1737,Assistant Visual Manager,NY,1,6041.0,17.0,62.0,0.058823529411764705,3.6470588235294117,1,6041.0,17.0,62.0,0.058823529411764705,3.6470588235294117
1738,Steakhouse Server,NY,1,5120.0,21.0,62.0,0.047619047619047616,2.9523809523809526,1,5120.0,21.0,62.0,0.047619047619047616,2.9523809523809526
1739,Transportation Manager,ND,1,5208.0,8.0,63.0,0.125,7.875,4,6260.0,7.0,61.75,0.1736111111111111,9.36111111111111
1740,Transportation Manager,TX,1,5208.0,9.0,37.0,0.1111111111111111,4.111111111111111,4,6260.0,7.0,61.75,0.1736111111111111,9.36111111111111
1741,Transportation Manager,NY,1,6916.0,8.0,113.0,0.125,14.125,4,6260.0,7.0,61.75,0.1736111111111111,9.36111111111111
1742,Transportation Manager,CO,1,7708.0,3.0,34.0,0.3333333333333333,11.333333333333334,4,6260.0,7.0,61.75,0.1736111111111111,9.36111111111111
1743,Sales Manager,,2,6458.0,3.0,57.5,0.6666666666666666,19.166666666666668,7,6457.75,9.5,61.5,0.4672619047619047,10.217261904761905
1744,Sales Manager,TX,2,5416.0,4.0,40.0,0.5,10.0,7,6457.75,9.5,61.5,0.4672619047619047,10.217261904761905
1745,Sales Manager,GA,2,4166.0,3.0,21.5,0.6666666666666666,7.166666666666667,7,6457.75,9.5,61.5,0.4672619047619047,10.217261904761905
1746,Sales Manager,CA,1,9791.0,28.0,127.0,0.03571428571428571,4.535714285714286,7,6457.75,9.5,61.5,0.4672619047619047,10.217261904761905
1747,"Wholesale Business Analyst - Montvale, NJ (Hybrid)",NJ,2,6250.0,19.0,61.5,0.10526315789473684,3.236842105263158,2,6250.0,19.0,61.5,0.10526315789473684,3.236842105263158
1748,Senior Homeownership Analyst,IA,1,6250.0,5.0,61.0,0.2,12.2,1,6250.0,5.0,61.0,0.2,12.2
1749,"Transformation Office Project Manager, State Street Global Advisors, AVP, Hybrid",CT,1,11250.0,6.0,61.0,0.16666666666666666,10.166666666666666,1,11250.0,6.0,61.0,0.16666666666666666,10.166666666666666
1750,Senior Training Coordinator,OH,1,5833.0,6.0,61.0,0.16666666666666666,10.166666666666666,1,5833.0,6.0,61.0,0.16666666666666666,10.166666666666666
1751,Data Entry Processing/Customer Service Representative,AZ,1,3040.0,11.0,61.0,0.09090909090909091,5.545454545454546,1,3040.0,11.0,61.0,0.09090909090909091,5.545454545454546
1752,Procurement Specialist,OH,1,4320.0,11.0,61.0,0.09090909090909091,5.545454545454546,1,4320.0,11.0,61.0,0.09090909090909091,5.545454545454546
1753,Senior Terraform QA Engineer,NC,1,11840.0,11.0,61.0,0.09090909090909091,5.545454545454546,1,11840.0,11.0,61.0,0.09090909090909091,5.545454545454546
1754,Enterprise Location Partnership Manager,CA,1,11270.0,13.0,61.0,0.07692307692307693,4.6923076923076925,1,11270.0,13.0,61.0,0.07692307692307693,4.6923076923076925
1755,Environmental Specialist,RI,1,3840.0,14.0,61.0,0.07142857142857142,4.357142857142857,1,3840.0,14.0,61.0,0.07142857142857142,4.357142857142857
1756,Contract Specialist,CA,1,6880.0,14.0,61.0,0.07142857142857142,4.357142857142857,1,6880.0,14.0,61.0,0.07142857142857142,4.357142857142857
1757,"Fitness Studio Manager | Culver City, CA",CA,1,4583.0,19.0,61.0,0.05263157894736842,3.210526315789474,1,4583.0,19.0,61.0,0.05263157894736842,3.210526315789474
1758,Legal Assistant,MN,1,5416.0,15.0,85.0,0.06666666666666667,5.666666666666667,4,5155.75,13.5,60.5,0.11231060606060606,3.896780303030303
1759,Legal Assistant,TX,1,5208.0,4.0,7.0,0.25,1.75,4,5155.75,13.5,60.5,0.11231060606060606,3.896780303030303
1760,Legal Assistant,CT,1,4583.0,24.0,111.0,0.041666666666666664,4.625,4,5155.75,13.5,60.5,0.11231060606060606,3.896780303030303
1761,Legal Assistant,WA,1,5416.0,11.0,39.0,0.09090909090909091,3.5454545454545454,4,5155.75,13.5,60.5,0.11231060606060606,3.896780303030303
1762,Software Architect,FL,1,9583.0,2.0,60.0,0.5,30.0,1,9583.0,2.0,60.0,0.5,30.0
1763,Education & Outreach Manager,OH,1,2964.0,5.0,60.0,0.2,12.0,1,2964.0,5.0,60.0,0.2,12.0
1764,Program Coordinator II,TX,1,4375.0,6.0,60.0,0.16666666666666666,10.0,1,4375.0,6.0,60.0,0.16666666666666666,10.0
1765,Employee Benefits Client Executive,MS,1,7916.0,7.0,60.0,0.14285714285714285,8.571428571428571,1,7916.0,7.0,60.0,0.14285714285714285,8.571428571428571
1766,Auditor (Call Center),NV,1,3680.0,10.0,60.0,0.1,6.0,1,3680.0,10.0,60.0,0.1,6.0
1767,Administrative Services Manager,MN,1,7917.0,13.0,60.0,0.07692307692307693,4.615384615384615,1,7917.0,13.0,60.0,0.07692307692307693,4.615384615384615
1768,Commercial Lending Financial Analyst,DE,1,4000.0,18.0,60.0,0.05555555555555555,3.3333333333333335,1,4000.0,18.0,60.0,0.05555555555555555,3.3333333333333335
1769,Budget Analyst,WA,1,5133.0,44.0,111.0,0.022727272727272728,2.522727272727273,2,6566.5,24.5,60.0,0.11136363636363637,2.1613636363636366
1770,Budget Analyst,GA,1,8000.0,5.0,9.0,0.2,1.8,2,6566.5,24.5,60.0,0.11136363636363637,2.1613636363636366
1771,"Senior Vice President, Head of AI & Business Transformation Lead",NY,1,15416.0,5.0,59.0,0.2,11.8,1,15416.0,5.0,59.0,0.2,11.8
1772,"Engineer, Equipment Engineering",OR,1,6966.0,6.0,59.0,0.16666666666666666,9.833333333333334,1,6966.0,6.0,59.0,0.16666666666666666,9.833333333333334
1773,"NewsNation Senior Producer, NYC",NY,1,11250.0,7.0,59.0,0.14285714285714285,8.428571428571429,1,11250.0,7.0,59.0,0.14285714285714285,8.428571428571429
1774,Financial Professional,,1,11250.0,8.0,59.0,0.125,7.375,1,11250.0,8.0,59.0,0.125,7.375
1775,Marketing Intern,CA,1,3040.0,15.0,99.0,0.06666666666666667,6.6,2,2720.0,9.0,59.0,0.19999999999999998,6.466666666666667
1776,Marketing Intern,ND,1,2400.0,3.0,19.0,0.3333333333333333,6.333333333333333,2,2720.0,9.0,59.0,0.19999999999999998,6.466666666666667
1777,Director of Business Development,MA,1,13541.0,3.0,66.0,0.3333333333333333,22.0,2,13645.5,9.0,59.0,0.19999999999999998,12.733333333333334
1778,Director of Business Development,CA,1,13750.0,15.0,52.0,0.06666666666666667,3.466666666666667,2,13645.5,9.0,59.0,0.19999999999999998,12.733333333333334
1779,Finance Manager,CA,1,12291.0,10.0,59.0,0.1,5.9,1,12291.0,10.0,59.0,0.1,5.9
1780,Assistant/Jr. Associate Fashion Designer,CA,1,4375.0,10.0,59.0,0.1,5.9,1,4375.0,10.0,59.0,0.1,5.9
1781,Structural Design Engineer,NE,1,8125.0,12.0,59.0,0.08333333333333333,4.916666666666667,1,8125.0,12.0,59.0,0.08333333333333333,4.916666666666667
1782,Administrative Assistant - recruitment coordinator,CA,1,5000.0,14.0,59.0,0.07142857142857142,4.214285714285714,1,5000.0,14.0,59.0,0.07142857142857142,4.214285714285714
1783,Purchasing Specialist,NJ,1,4375.0,16.0,59.0,0.0625,3.6875,1,4375.0,16.0,59.0,0.0625,3.6875
1784,Sr/Lead Embedded Software Engineer,,1,10000.0,18.0,59.0,0.05555555555555555,3.2777777777777777,1,10000.0,18.0,59.0,0.05555555555555555,3.2777777777777777
1785,Help Desk Technician (Part Time),CA,1,4000.0,20.0,59.0,0.05,2.95,1,4000.0,20.0,59.0,0.05,2.95
1786,Field Application Engineer,CA,2,9062.5,7.5,58.5,0.26666666666666666,7.8,2,9062.5,7.5,58.5,0.26666666666666666,7.8
1787,Litigation Attorney (3587),NY,1,11111.0,1.0,58.0,1.0,58.0,1,11111.0,1.0,58.0,1.0,58.0
1788,CYF Ministry Director,CO,1,4375.0,3.0,58.0,0.3333333333333333,19.333333333333332,1,4375.0,3.0,58.0,0.3333333333333333,19.333333333333332
1789,Client Manager,NE,1,3458.0,3.0,58.0,0.3333333333333333,19.333333333333332,1,3458.0,3.0,58.0,0.3333333333333333,19.333333333333332
1790,Senior Gameplay Animator - XDefiant,CA,1,11250.0,3.0,58.0,0.3333333333333333,19.333333333333332,1,11250.0,3.0,58.0,0.3333333333333333,19.333333333333332
1791,"Assistant Associate Counsel, Workers’ Compensation",NY,1,9756.0,3.0,58.0,0.3333333333333333,19.333333333333332,1,9756.0,3.0,58.0,0.3333333333333333,19.333333333333332
1792,"Director, Engineering Rapid Growth",CA,1,14151.0,4.0,58.0,0.25,14.5,1,14151.0,4.0,58.0,0.25,14.5
1793,Corporate Barista,NY,1,3200.0,5.0,58.0,0.2,11.6,1,3200.0,5.0,58.0,0.2,11.6
1794,"Intern: Engineering, Base Engine (Summer 2024)",MD,1,4960.0,6.0,58.0,0.16666666666666666,9.666666666666666,1,4960.0,6.0,58.0,0.16666666666666666,9.666666666666666
1795,Financial Director,PA,1,10416.0,6.0,58.0,0.16666666666666666,9.666666666666666,1,10416.0,6.0,58.0,0.16666666666666666,9.666666666666666
1796,Technical Support,IL,1,3680.0,8.0,58.0,0.125,7.25,1,3680.0,8.0,58.0,0.125,7.25
1797,Cisco UC / Voice Engineer,CA,1,9375.0,8.0,58.0,0.125,7.25,1,9375.0,8.0,58.0,0.125,7.25
1798,Recruiting Administrator,MI,1,3666.0,13.0,58.0,0.07692307692307693,4.461538461538462,1,3666.0,13.0,58.0,0.07692307692307693,4.461538461538462
1799,Chief Financial Officer (Non-Profit),FL,1,12083.0,15.0,58.0,0.06666666666666667,3.8666666666666667,1,12083.0,15.0,58.0,0.06666666666666667,3.8666666666666667
1800,Information Technology Support Specialist,AL,1,4000.0,21.0,75.0,0.047619047619047616,3.5714285714285716,2,4708.0,15.5,58.0,0.07380952380952381,3.8357142857142854
1801,Information Technology Support Specialist,CA,1,5416.0,10.0,41.0,0.1,4.1,2,4708.0,15.5,58.0,0.07380952380952381,3.8357142857142854
1802,Entry Level Accounting Graduate,TX,1,3640.0,19.0,58.0,0.05263157894736842,3.0526315789473686,1,3640.0,19.0,58.0,0.05263157894736842,3.0526315789473686
1803,"Associate Manager, SEO",IL,1,5416.0,16.0,50.0,0.0625,3.125,2,5416.0,18.5,57.5,0.05505952380952381,3.1101190476190474
1804,"Associate Manager, SEO",NY,1,5416.0,21.0,65.0,0.047619047619047616,3.0952380952380953,2,5416.0,18.5,57.5,0.05505952380952381,3.1101190476190474
1805,Office Manager,CO,1,3520.0,5.0,69.0,0.2,13.8,4,3895.0,8.666666666666666,57.166666666666664,0.15961538461538463,7.869230769230769
1806,Office Manager,OH,2,4805.0,13.0,62.5,0.15384615384615385,4.8076923076923075,4,3895.0,8.666666666666666,57.166666666666664,0.15961538461538463,7.869230769230769
1807,Office Manager,PA,1,3360.0,8.0,40.0,0.125,5.0,4,3895.0,8.666666666666666,57.166666666666664,0.15961538461538463,7.869230769230769
1808,Estimator V,DC,1,10400.0,4.0,57.0,0.25,14.25,1,10400.0,4.0,57.0,0.25,14.25
1809,Occupational Therapist,WY,1,7520.0,7.0,57.0,0.14285714285714285,8.142857142857142,1,7520.0,7.0,57.0,0.14285714285714285,8.142857142857142
1810,"Executive Communications Manager, Strategic Communications, SMGS",WA,1,11650.0,7.0,57.0,0.14285714285714285,8.142857142857142,1,11650.0,7.0,57.0,0.14285714285714285,8.142857142857142
1811,Quality Analyst,CA,1,4583.0,7.0,57.0,0.14285714285714285,8.142857142857142,1,4583.0,7.0,57.0,0.14285714285714285,8.142857142857142
1812,Creative Arts Therapist,NY,1,6400.0,8.0,57.0,0.125,7.125,1,6400.0,8.0,57.0,0.125,7.125
1813,Financial Services Representative,CO,1,3750.0,9.0,57.0,0.1111111111111111,6.333333333333333,1,3750.0,9.0,57.0,0.1111111111111111,6.333333333333333
1814,Automation Engineer,NY,1,7083.0,8.0,78.0,0.125,9.75,2,7541.5,9.5,57.0,0.10795454545454546,6.511363636363637
1815,Automation Engineer,CA,1,8000.0,11.0,36.0,0.09090909090909091,3.272727272727273,2,7541.5,9.5,57.0,0.10795454545454546,6.511363636363637
1816,Sr. SAP SCM Analyst ( PP / MM )    ,TX,1,13541.0,14.0,57.0,0.07142857142857142,4.071428571428571,1,13541.0,14.0,57.0,0.07142857142857142,4.071428571428571
1817,Product Design Engineer,CA,1,10416.0,16.0,57.0,0.0625,3.5625,1,10416.0,16.0,57.0,0.0625,3.5625
1818,Client Analytics Manager,,1,9791.0,17.0,57.0,0.058823529411764705,3.3529411764705883,1,9791.0,17.0,57.0,0.058823529411764705,3.3529411764705883
1819,Research Associate Molecular Biology,IN,1,4166.0,19.0,57.0,0.05263157894736842,3.0,1,4166.0,19.0,57.0,0.05263157894736842,3.0
1820,Senior Financial Analyst,WA,1,6720.0,3.0,12.0,0.3333333333333333,4.0,7,8713.375,19.25,56.3125,0.1488095238095238,3.2883184523809526
1821,Senior Financial Analyst,,1,11040.0,15.0,50.0,0.06666666666666667,3.3333333333333335,7,8713.375,19.25,56.3125,0.1488095238095238,3.2883184523809526
1822,Senior Financial Analyst,VA,1,9166.0,35.0,75.0,0.02857142857142857,2.142857142857143,7,8713.375,19.25,56.3125,0.1488095238095238,3.2883184523809526
1823,Senior Financial Analyst,CA,4,7927.5,24.0,88.25,0.16666666666666666,3.6770833333333335,7,8713.375,19.25,56.3125,0.1488095238095238,3.2883184523809526
1824,Actimize SME,TX,1,12250.0,1.0,56.0,1.0,56.0,1,12250.0,1.0,56.0,1.0,56.0
1825,"Material Coordinator 2 - Biotechnology Company (Hayward, CA)",CA,1,3520.0,1.0,56.0,1.0,56.0,1,3520.0,1.0,56.0,1.0,56.0
1826,"Director, Finance Business Partner, US Customer Planning",NY,1,15375.0,3.0,56.0,0.3333333333333333,18.666666666666668,1,15375.0,3.0,56.0,0.3333333333333333,18.666666666666668
1827,Sales Support Coordinator - Construction,FL,1,3750.0,3.0,56.0,0.3333333333333333,18.666666666666668,1,3750.0,3.0,56.0,0.3333333333333333,18.666666666666668
1828,"Scientist I/II, Biophysics",CA,1,11708.0,4.0,56.0,0.25,14.0,1,11708.0,4.0,56.0,0.25,14.0
1829,Investment Banking Vice President | Automotive M&A,CA,1,14583.0,5.0,56.0,0.2,11.2,1,14583.0,5.0,56.0,0.2,11.2
1830,Insurance Office Manager,MI,1,5625.0,5.0,56.0,0.2,11.2,1,5625.0,5.0,56.0,0.2,11.2
1831,"Engineering Manager, Systems and Integration",CA,1,13125.0,10.0,56.0,0.1,5.6,1,13125.0,10.0,56.0,0.1,5.6
1832,Customer Order Representative,TN,1,3840.0,10.0,56.0,0.1,5.6,1,3840.0,10.0,56.0,0.1,5.6
1833,Project Design Engineer- Conveyors ,MI,1,7708.0,10.0,56.0,0.1,5.6,1,7708.0,10.0,56.0,0.1,5.6
1834,Senior Administrative Assistant,CT,1,4320.0,11.0,56.0,0.09090909090909091,5.090909090909091,1,4320.0,11.0,56.0,0.09090909090909091,5.090909090909091
1835,Manufacturing Engineer,NC,1,4960.0,4.0,25.0,0.25,6.25,5,8408.6,13.0,56.0,0.1588888888888889,6.840000000000001
1836,Manufacturing Engineer,IN,1,16250.0,3.0,49.0,0.3333333333333333,16.333333333333332,5,8408.6,13.0,56.0,0.1588888888888889,6.840000000000001
1837,Manufacturing Engineer,OH,1,7500.0,12.0,58.0,0.08333333333333333,4.833333333333333,5,8408.6,13.0,56.0,0.1588888888888889,6.840000000000001
1838,Manufacturing Engineer,VA,1,5833.0,36.0,111.0,0.027777777777777776,3.0833333333333335,5,8408.6,13.0,56.0,0.1588888888888889,6.840000000000001
